,Stkcd,Accper,Indcd,F100101B,F100102B,F100103C,F100201B,F100202B,F100203C,F100301B,F100302B,F100303C,F100401A,F100501A,F100601B,F100602B,F100603C,F100701A,F100801A,F100802A,F100901A,F100902A,F100903A,F100904A,F101001A,F101002A,F101101B,F101201B,F101202B,F101301B,F101302C
24764,600531,2007-06-30,C32,25.365539000000002,24.134114999999998,22.338942000000003,0.7790779999999999,0.610787,0.653191,13.719878,,,4.205401999999999,1.282053,25.397257999999997,24.134114999999998,22.396438,4.205401999999999,4442398241.0,5561561855.0,1.56979,1.589193,1.965264,1.989555,0.6370279999999999,0.508838,,0.0,1.214386,25.552084,12.641117
24775,000612,2004-03-31,C32,30.580765999999997,19.409292,23.841901999999997,2.3155639999999997,1.40052,1.875447,,5.377434,50.368468,4.389276000000001,1.360833,30.577971,19.41238,23.840970000000002,4.393744,4697243529.0,6587229366.0,1.461884,1.4628709999999998,2.050088,2.051473,0.684049,0.487784,,0.0,0.446741,35.859756,10.286366000000001
24778,600219,2004-03-31,C32,17.470553,20.860676,17.264963,2.5447509999999998,2.92936,2.399639,8.389805,25.136693,8.679985,1.657882,1.237565,17.470553,20.860676,17.264963,1.6730479999999999,2656777432.0,3149128650.0,1.257966,1.257966,1.491091,1.491091,0.794934,0.67065,,0.0,0.10303699999999999,37.127803,7.993364
24870,000878,1999-06-30,C32,79.082194,66.449996,101.533908,5.504732,5.548502,5.101997,,,,7.174747999999999,4.2694589999999994,79.082194,66.449996,101.533908,7.174747999999999,4809647441.0,10777508664.0,2.086027,2.086027,4.674391,4.674391,0.47938000000000003,0.213932,,0.0,0.262418,49.396342,33.512507
24896,600549,2009-09-30,C32,33.762175,161.722123,61.222212,2.293885,4.625075,3.400633,13.466971,6.651938,7.008164,3.4701400000000002,1.033374,56.010771,269.454088,118.86938400000001,5.948218,19204747999.0,19306761371.0,1.710305,1.7488029999999999,1.7193900000000002,1.7580930000000001,0.584691,0.5816020000000001,,0.0,1.15544,169.629422,69.705737
24927,000970,2006-09-30,C32,25.704178,26.929938,26.474731,2.744024,2.6580049999999997,2.580511,31.275328000000002,39.822241,29.759725,3.892471,2.145777,28.955081,32.064648,30.011167999999998,4.8668260000000005,4065574085.0,5504283456.0,1.8967150000000002,1.9288880000000002,2.567918,2.6114759999999997,0.527227,0.389421,,0.0,0.27650399999999997,18.250078,13.573275
24962,600595,2010-12-31,C32,66.623209,66.623209,66.623209,1.508023,1.508023,1.508023,144.83303999999998,144.83303999999998,144.83303999999998,5.236685,1.202316,73.720007,73.720007,73.720007,5.74948,26941098095.0,26941098095.0,1.961845,1.984029,1.961845,1.984029,0.509724,0.509724,306.666667,0.003261,-0.46576599999999996,25.874038,25.874038
25033,000831,2008-03-31,C32,19.013041,142.747676,20.165034,2.547858,2.328416,2.47732,371.809147,25.867570999999998,65.201463,4.88529,2.17981,18.952116,142.700325,20.154778,4.895777,7124645293.0,9049420276.0,2.146741,2.155334,2.726699,2.7376139999999998,0.465822,0.366744,,0.0,-0.344019,164.216905,14.740789000000001
25062,000060,2012-03-31,C32,16.373782000000002,35.840364,15.913657999999998,0.960404,1.293448,0.9023899999999999,16.700511,,22.305943,2.6242650000000003,1.602347,18.833917,49.528812,19.236441,3.300699,25651183938.0,25661294120.0,1.759541,2.2953959999999998,1.7602349999999998,2.2963009999999997,0.56833,0.568106,,0.0,0.054678,110.164322,15.0632
25128,600768,2005-12-31,C32,74.255551,74.255551,74.255551,1.385342,1.385342,1.385342,39.495576,39.495576,39.495576,4.911115000000001,1.547671,74.255551,74.255551,74.255551,4.911115000000001,716144753.1,1168659239.0,1.344184,1.388099,2.193541,2.265205,0.743946,0.455884,331.666667,0.003015,-0.586393,14.412478,14.412478
25132,000060,2003-03-31,C32,45.87945,93.486143,52.634299,0.981461,1.215668,1.017868,,,,,0.5554020000000001,57.773152,96.305061,65.899087,2.474061,,2635200000.0,,,0.5554020000000001,0.5554020000000001,,1.800499,,0.0,0.066434,,
25179,601600,2009-09-30,C32,1089.665262,,,2.249206,2.8723229999999997,2.7349360000000003,34.489102,,42.760553,3.04537,1.344012,18700.96087,,,3.3419510000000003,166848000000.0,249062000000.0,1.253021,1.2994299999999999,1.870443,1.9397209999999998,0.798071,0.534633,,0.0,1.074797,,
25210,600549,2011-03-31,C32,68.16285699999999,61.90805699999999,64.764044,6.3440970000000005,5.304448000000001,5.69311,52.346241,,,8.395947,2.855166,100.428294,85.673361,91.858294,13.227901999999998,43500836313.0,43500836313.0,3.466187,3.534935,3.466187,3.534935,0.288501,0.288501,,0.0,0.08258,199.566951,55.534781
25224,002160,2008-03-31,C32,67.747842,68.108885,,1.5765799999999999,1.433006,,183.248067,,,4.190194,2.016099,67.747842,68.108885,,4.190194,1886332326.0,3437539909.0,1.377626,1.399924,2.510504,2.551138,0.7258859999999999,0.398326,,0.0,-0.36054400000000003,62.437109,
25248,600219,2003-12-31,C32,15.838593,15.838593,15.838593,2.307041,2.307041,2.307041,7.606096000000001,7.606096000000001,7.606096000000001,1.533484,1.145956,15.838593,15.838593,15.838593,1.547799,2500758906.0,2892079489.0,1.209416,1.209416,1.398667,1.398667,0.826845,0.714967,115.25,0.008676999999999999,0.025215,7.529267999999999,7.529267999999999
25264,000960,2004-06-30,C32,71.733242,11.017652,19.010474,1.9958080000000002,1.1350129999999998,1.384528,26.077648,29.117171000000003,50.261364,2.409883,1.175295,70.66662,11.046867,18.977713,2.422604,3445622393.0,4650956525.0,1.249283,1.2516399999999999,1.686302,1.689484,0.800459,0.593014,,0.0,0.109202,15.099478,11.683211
25312,000970,2007-12-31,C32,35.328586,35.328586,35.328586,3.325774,3.325774,3.325774,70.721012,70.721012,70.721012,5.00819,2.93253,42.060953999999995,42.060953999999995,42.060953999999995,6.108582,5624166539.0,7987574521.0,2.280045,2.39089,3.2381740000000003,3.395598,0.43858800000000003,0.308816,165.934066,0.006026,0.48159700000000005,15.154755999999999,15.154755999999999
25351,000878,2010-12-31,C32,59.76576,59.76576,59.76576,1.08975,1.08975,1.08975,,,,6.544231,1.107599,80.109748,80.109748,80.109748,8.294071,61503910572.0,61504238535.0,1.908511,1.971173,1.908521,1.9711830000000001,0.5239689999999999,0.5239659999999999,,0.0,-0.101601,30.613183000000003,30.613183000000003
25377,000831,2004-09-30,C32,17.133444,19.361225,19.142917999999998,1.001959,0.7310989999999999,0.788384,3.064978,3.0178540000000003,5.255923,1.613528,0.406229,17.059268,19.492205,19.206091,1.626636,4521017041.0,4912498148.0,1.062052,1.06514,1.154017,1.1573719999999998,0.941573,0.866539,,0.0,-0.286787,18.38534,14.028317999999999
25389,000807,2012-06-30,C32,75.43921999999999,,151.439565,1.132349,1.13166,1.130315,10.39756,5.705941999999999,5.275199,1.811031,0.556913,93.72986999999999,,224.962063,2.301273,20550588278.0,20774455126.0,1.229502,1.262434,1.242895,1.2761870000000002,0.813338,0.804573,,0.0,0.197154,67.552993,29.938971000000002
25475,600219,2008-09-30,C32,7.004975999999999,8.786976,7.944462,1.446867,1.24908,1.3292059999999999,7.064769,7.9737160000000005,6.708582000000001,1.023288,0.6738529999999999,8.275547999999999,11.835882000000002,10.571914,1.137848,14192191039.0,14327070959.0,1.0057770000000001,1.0057770000000001,1.015336,1.015336,0.9942559999999999,0.9848959999999999,,0.0,-0.729861,16.215232999999998,11.129642
25537,002171,2007-09-30,C32,,68.459218,,,1.9029349999999998,,,,,8.110764,4.6354120000000005,,76.622511,,8.291178,1987084115.0,5407060887.0,1.807771,1.8745479999999999,4.919131,5.100837,0.553167,0.20328800000000002,,0.0,,22.716475,
25624,000612,2001-12-31,C32,46.276968,46.276968,46.276968,1.6700220000000001,1.6700220000000001,1.6700220000000001,17.457238,17.457238,17.457238,3.620712,1.249862,46.283838,46.283838,46.283838,3.6268730000000002,2313911021.0,3287326919.0,1.340671,1.340671,1.904664,1.904664,0.745895,0.525027,,0.0,-0.35117600000000004,14.051831,14.051831
25707,000831,2005-03-31,C32,18.774642999999998,31.072311,21.406922,0.48784099999999997,0.51007,0.45219,2.513002,1.608753,1.8674979999999999,1.117212,0.25985,18.514566000000002,30.753483000000003,20.922031,1.124441,4686388632.0,4761659018.0,1.010956,1.013508,1.027194,1.029786,0.9891629999999999,0.973526,,0.0,-0.119681,73.200299,17.527017
25798,601600,2011-03-31,C32,158.67031200000002,87.81031800000001,229.488261,1.270909,1.36162,1.279639,21.646464,,25.927123,2.667621,1.0757299999999999,197.65018899999998,116.082051,319.076362,2.959478,216313000000.0,244346000000.0,1.459437,1.5132290000000002,1.648571,1.709334,0.685196,0.606586,,0.0,0.121302,172.541699,59.80324399999999
25817,600549,2007-12-31,C32,48.876246,48.876246,48.876246,3.195177,3.195177,3.195177,53.631026,53.631026,53.631026,4.663714,1.7678189999999998,73.728903,73.728903,73.728903,8.217857,13723554682.0,20169862167.0,1.603107,1.6416830000000002,2.356128,2.412823,0.623789,0.424425,626.0,0.0015970000000000001,0.641295,24.623079,24.623079
25881,002378,2012-06-30,C32,47.252629,74.90652299999999,54.174870999999996,7.000477,7.695342999999999,7.351844,119.692094,33.772372,43.146710999999996,10.036348,5.185356,47.252629,74.90652299999999,54.174870999999996,10.036348,4858675256.0,14879171380.0,1.8178619999999999,1.858339,5.567007,5.690965,0.5500970000000001,0.17962999999999998,,0.0,0.394714,26.466133000000003,10.825343
25948,000878,2003-06-30,C32,79.858076,65.597936,78.43852700000001,1.2447840000000001,1.387046,1.28745,,4.084391,7.670433,2.0449490000000003,0.816558,80.16166199999999,67.429389,80.03594100000001,2.069345,5249097762.0,6487594569.0,1.146696,1.146696,1.417253,1.417253,0.8720700000000001,0.7055899999999999,,0.0,0.073394,54.10909,26.799646000000003
25994,002114,2010-12-31,C32,,,,2.534657,2.534657,2.534657,,,,6.433847,2.3488290000000003,,,,6.65878,3921599097.0,3921599097.0,2.945047,3.0036560000000003,2.945047,3.0036560000000003,0.339553,0.339553,,0.0,-0.070752,63.89991,63.89991
26001,601137,2011-12-31,C32,24.202056,24.202056,24.202056,1.367648,1.367648,1.367648,80.40483499999999,80.40483499999999,80.40483499999999,1.760809,1.601343,24.202056,24.202056,24.202056,1.760809,2479674867.0,3526343718.0,1.1697229999999998,1.219874,1.663462,1.7347810000000001,0.8549030000000001,0.601156,84.111111,0.011889,,14.060270000000001,14.060270000000001
26009,002237,2011-03-31,C32,46.712722,37.297875,39.170009,1.7955290000000002,1.316908,1.4904540000000002,,,,6.0503599999999995,1.4535799999999999,46.712722,37.297875,39.170009,6.0503599999999995,8822343621.0,13640710238.0,1.419514,1.441547,2.194788,2.228854,0.704467,0.455625,,0.0,-0.14619300000000002,68.76233,20.088439
26014,000689,2000-12-31,C32,,,,,,,556.2021900000001,556.2021900000001,556.2021900000001,22.892353,3.9430099999999997,,,,22.892353,552202491.2,1330354045.0,1.906932,2.0006459999999997,4.594139,4.819912,0.524402,0.217669,,0.0,0.249042,,
26075,000962,2012-03-31,C32,30.907040999999996,108.60338999999999,32.331959999999995,3.109157,3.241623,3.1238189999999997,,,,3.019232,1.539333,30.587927,102.96350799999999,31.855008,3.029863,9634076650.0,9634099801.0,2.006294,2.052532,2.0062990000000003,2.052537,0.498432,0.49843000000000004,,0.0,0.150175,244.117098,27.774177
26153,002114,2012-06-30,C32,,,,1.116686,1.740582,1.319024,,5.09207,8.083704,11.4565,1.392958,,,,12.897972,2282304635.0,2314436817.0,2.210651,2.2633400000000004,2.2417740000000004,2.2952049999999997,0.452355,0.446075,,0.0,0.143713,,
26267,000657,2010-03-31,C32,,410.165323,217.400052,2.755188,2.120722,2.503443,260.932779,,,6.843309,5.042374,,410.165323,217.400052,6.843309,1657577271.0,2321366075.0,3.768343,3.793133,5.277403,5.312119999999999,0.265369,0.189487,,0.0,0.044304,1200.6468220000002,159.920351
26306,000807,2007-06-30,C32,37.753335,23.382906,24.978294,2.079718,2.0237119999999997,1.930373,23.449239000000002,16.19357,10.788404,6.455667,2.586831,44.713598,26.709288,28.755336,7.213773,11238821058.0,17317155389.0,2.044411,2.078666,3.150097,3.2028790000000003,0.48913900000000005,0.31745100000000004,,0.0,0.501876,20.719819,10.847069
26436,000612,1996-12-31,C32,31.464516999999997,31.464516999999997,31.464516999999997,2.97072,2.97072,2.97072,,,,3.6704480000000004,2.346077,31.464516999999997,31.464516999999997,31.464516999999997,3.6704480000000004,977668502.3,1840785125.0,1.437673,1.437673,2.706897,2.706897,0.6955680000000001,0.369427,,0.0,,13.946404000000001,13.946404000000001
26526,000630,2002-12-31,C32,19.719808999999998,19.719808999999998,19.719808999999998,1.118596,1.118596,1.118596,4.917659,4.917659,4.917659,1.311226,0.787752,20.45147,20.45147,20.45147,1.3412819999999999,3722382992.0,4110011722.0,1.071987,1.091599,1.183618,1.205272,0.932847,0.844867,90.15625,0.011092,-0.183042,13.7176,13.7176
26604,000962,2005-09-30,C32,40.056375,43.575903000000004,47.278085,2.750799,2.8228419999999996,2.9699709999999997,14.498848,15.689399,18.994571,1.436396,1.231655,40.056375,43.575903000000004,47.278085,1.436396,1518262574.0,1812912874.0,1.144356,1.168563,1.366442,1.395347,0.8738540000000001,0.7318279999999999,,0.0,-0.390773,20.07881,15.451048000000002
26608,002578,2012-06-30,C32,36.944429,51.387221000000004,36.523509999999995,2.9948599999999996,2.457249,2.518421,,57.297773,52.158306,2.403794,2.007127,36.944429,51.387221000000004,36.523509999999995,2.403794,1441629851.0,2374333472.0,1.275501,1.358263,2.100723,2.23703,0.7840060000000001,0.47602700000000003,,0.0,0.225296,44.760159,17.726368
26654,000960,2003-09-30,C32,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,824200000.0,2269111360.0,,,,,0.0,0.0,,0.0,0.09310299999999999,10.122941,8.17554
26672,000933,2002-03-31,C32,33.008686,26.214252,,5.112328,4.348852,,,,,4.076043,3.0049040000000002,33.012816,26.214252,,4.079008999999999,1842391801.0,3553620500.0,1.6941509999999997,1.6941509999999997,3.267693,3.267693,0.590266,0.306026,,0.0,-0.039005,,
26706,000962,2008-09-30,C32,35.598067,52.399065,38.037672,2.6934709999999997,2.348456,2.440634,27.768301,,,1.9719,1.227853,33.813235,50.146592,36.153903,2.036013,2784298088.0,3275214459.0,1.352989,1.384176,1.591543,1.628228,0.739104,0.628321,,0.0,,48.906459999999996,34.598289
26712,600219,2012-09-30,C32,10.373228999999998,14.337945000000001,13.569713,0.9795520000000001,0.875992,0.8906139999999999,8.177064999999999,12.336867999999999,6.525,0.752891,0.657956,12.777308,16.045253,15.333449,0.82104,17095668799.0,17095668799.0,0.799585,0.8615649999999999,0.799585,0.8615649999999999,1.250649,1.250649,,0.0,0.066351,20.388296,14.694961
26720,002203,2010-12-31,C32,30.382239000000002,30.382239000000002,30.382239000000002,0.802181,0.802181,0.802181,,,,4.651651,1.39582,30.659277000000003,30.659277000000003,30.659277000000003,4.691413,7980984601.0,11127844019.0,1.470565,1.534054,2.050401,2.1389240000000003,0.6800109999999999,0.48771000000000003,168.055556,0.00595,0.2474,22.29637,22.29637
26901,600205,2002-06-30,C32,24.960704999999997,34.360397,35.001415,2.490072,2.862459,2.636859,,21.901201999999998,29.133034000000002,4.0642059999999995,2.298712,24.960704999999997,34.360397,35.001415,4.0642059999999995,3649750658.0,6671580283.0,1.495175,1.495175,2.733113,2.733113,0.668818,0.365883,,0.0,0.038342,23.013842999999998,11.680414
26936,600595,2010-09-30,C32,52.792497,62.134225,62.704763,2.5010830000000004,1.492903,1.569609,63.636924,197.314496,158.316111,5.231775,1.215632,51.606495,68.612484,68.34013,5.743366,26286702179.0,26286702179.0,1.972016,1.994861,1.972016,1.994861,0.507095,0.507095,,0.0,-0.47903,49.27228,39.165526
26995,000630,2010-06-30,C32,26.196212,21.373786,24.968377,0.610668,0.37598000000000004,0.419181,30.691658,,,2.529604,0.7672800000000001,30.895704,23.327674,26.659314000000002,3.008989,30449800032.0,36914669906.0,1.191398,1.2439850000000001,1.4443469999999998,1.508099,0.83935,0.692354,,0.0,-0.344921,26.835206,15.760122
27015,000962,2002-12-31,C32,206.46787700000002,206.46787700000002,206.46787700000002,7.536224000000001,7.536224000000001,7.536224000000001,40.344959,40.344959,40.344959,2.958613,2.114491,206.46787700000002,206.46787700000002,206.46787700000002,2.958613,2316859062.0,3583775336.0,1.5514370000000002,1.5514370000000002,2.3998009999999996,2.3998009999999996,0.644564,0.41670100000000004,,0.0,-0.505304,38.940466,38.940466
27037,600768,2007-03-31,C32,144.878365,404.710127,184.537805,1.510248,1.521895,1.432224,205.004292,,69.018355,7.305183,2.020853,144.878365,404.710127,184.537805,7.305183,1042978530.0,1716793803.0,1.5957350000000001,1.7110619999999999,2.626659,2.8164919999999998,0.62667,0.380712,,0.0,0.715084,153.851774,31.606116999999998
27045,000612,2011-09-30,C32,63.008433999999994,15.338439000000001,51.877125,1.303882,1.2381799999999998,1.276166,20.403973,26.335198,23.746467000000003,3.020259,1.566977,63.00145799999999,15.338080999999999,51.872879,3.021073,9624768250.0,9624857409.0,2.027989,2.067734,2.0280080000000003,2.0677529999999997,0.49309899999999995,0.493095,,0.0,-0.303211,22.003192000000002,60.437424
27101,000807,2004-09-30,C32,14.471677,15.409505,13.860048999999998,1.625366,1.590614,1.600403,16.473454999999998,,,1.493623,0.568611,14.471677,15.409505,13.860048999999998,1.493623,4478676036.0,4975975767.0,1.069093,1.069759,1.187802,1.188542,0.935373,0.841891,,0.0,-0.430065,17.241038,12.508139
27177,600549,2010-09-30,C32,51.797945,38.703117,27.395076,3.8068769999999996,4.634124,2.871433,11.94806,22.676837,15.68859,5.938748,2.189441,113.376268,57.613999,48.712148,9.559056,31328586623.0,31328586623.0,2.781544,2.842789,2.781544,2.842789,0.359513,0.359513,,0.0,0.868991,48.972582,23.772076000000002
27187,000970,2003-09-30,C32,81.83576,50.196709999999996,52.338322999999995,7.750404,6.293137000000001,6.425429,60.42281800000001,87.439705,,7.136991,4.493907,105.94656299999998,73.058627,73.145394,8.576374000000001,2066605447.0,3913741460.0,2.510024,2.584088,4.753489,4.89375,0.398403,0.21037199999999998,,0.0,-0.040151,22.933393,18.668614
27273,600456,2007-06-30,C32,50.793934,35.73917,41.711077,10.091465,8.049242,8.897936,,60.336220999999995,98.29299999999999,8.805767,6.962241000000001,50.793934,35.73917,41.711077,8.805767,7778270879.0,17894891678.0,3.1108700000000002,3.118271,7.156949000000001,7.173974,0.32145300000000004,0.139724,,0.0,0.377742,25.181708999999998,14.777460999999999
27291,002203,2008-09-30,C32,16.241664,16.336447,,0.42563199999999995,0.336404,,124.58736200000001,6.273002,,1.9691759999999998,0.7653340000000001,16.533215,15.521298999999999,,2.13829,4019910798.0,5242824091.0,1.0509540000000002,1.067988,1.3706690000000001,1.392885,0.951516,0.729571,,0.0,,26.988259999999997,
27428,600205,2000-06-30,C32,49.931964,15.582863,22.486962,4.594766,2.746249,3.307148,,25.702926,,5.734792,3.834247,49.931964,15.582863,22.486962,5.734792,3852409004.0,8426375668.0,1.9044720000000002,1.9044720000000002,4.165653,4.165653,0.52508,0.240058,,0.0,0.866577,11.1372,7.441451
27458,600531,2009-12-31,C32,46.894265999999995,46.894265999999995,46.894265999999995,0.758644,0.758644,0.758644,61.831526000000004,61.831526000000004,61.831526000000004,4.656836,1.419262,46.894265999999995,46.894265999999995,46.894265999999995,4.656836,7257832047.0,7257832047.0,2.0990290000000003,2.128563,2.0990290000000003,2.128563,0.476411,0.476411,157.037037,0.006368,1.7070049999999999,26.990554,26.990554
27506,000831,2006-12-31,C32,47.514376,47.514376,47.514376,0.938815,0.938815,0.938815,10.644341,10.644341,10.644341,1.9356369999999998,0.6518550000000001,42.966081,42.966081,42.966081,1.9325599999999998,3805234158.0,4275501388.0,1.169296,1.174094,1.3138020000000001,1.319194,0.855216,0.76115,,0.0,1.049296,14.899220999999999,14.899220999999999
27568,600362,2009-06-30,C32,46.3154,42.739296,169.160606,1.8857549999999998,2.383289,2.098783,16.286129000000003,21.73899,15.178189999999999,4.598025,2.7730799999999998,44.540189,42.340691,143.806671,4.672795,47135217664.0,117471000000.0,1.246062,1.284253,3.105448,3.200627,0.802528,0.322015,,0.0,2.3737470000000003,21.057625,19.924091
27628,600888,2011-12-31,C32,21.254846,21.254846,21.254846,2.9310560000000003,2.9310560000000003,2.9310560000000003,27.911922999999998,27.911922999999998,27.911922999999998,1.6503560000000002,0.851175,21.254846,21.254846,21.254846,1.6503560000000002,9011630995.0,9343550343.0,1.281794,1.3067950000000002,1.329005,1.354927,0.780157,0.752442,324.545455,0.003081,-0.403156,19.942852,19.942852
27671,000060,1997-12-31,C32,26.893943,26.893943,26.893943,1.459498,1.459498,1.459498,,,,3.02515,1.313301,30.041434999999996,30.041434999999996,30.041434999999996,3.2001880000000003,1166274874.0,1790057078.0,1.216965,1.232832,1.8678580000000002,1.892212,0.821717,0.535373,,0.0,,16.548346,16.548346
27787,000630,2010-03-31,C32,34.428792,26.584089000000002,34.195646,0.8025800000000001,0.52983,0.661483,40.337004,,,3.419206,1.008119,40.605174,29.768684999999998,38.400247,4.084575,33036698910.0,42978478840.0,1.294843,1.34928,1.684502,1.755321,0.772295,0.593647,,0.0,-0.139052,83.143277,26.982523999999998
27853,600549,2012-06-30,C32,20.056751000000002,28.924853999999996,21.059,2.514251,3.3059,2.4376290000000003,,115.74091000000001,67.950928,5.648630000000001,2.286811,29.335036,45.914849,33.689389,8.212767999999999,38000433470.0,38000433470.0,2.845173,2.901909,2.845173,2.901909,0.351473,0.351473,,0.0,0.479946,42.686457,15.188680999999999
27882,002333,2011-09-30,C32,40.723369,29.849664,32.129428999999995,2.798266,2.4660450000000003,2.51107,34.834112,54.763788,41.810323,2.196964,2.1813290000000003,40.723369,29.849664,32.129428999999995,2.196964,1743280933.0,2828230896.0,1.282904,1.409983,2.0813330000000003,2.287502,0.779482,0.48046099999999997,,0.0,-0.27118600000000004,26.242098,20.993722
27939,600432,2010-12-31,C32,250.171647,250.171647,250.171647,9.223313000000001,9.223313000000001,9.223313000000001,,,,5.50439,2.271256,193.55729499999998,193.55729499999998,193.55729499999998,5.656741,25659868885.0,26660048553.0,2.650538,2.808885,2.753852,2.918371,0.377282,0.363128,284.22222200000004,0.003518,-0.126414,45.536726,45.536726
27989,600362,2012-09-30,C32,11.796514,15.254920000000002,15.840229,0.66287,0.556455,0.5871649999999999,11.757477,29.783358000000003,18.044237,1.836379,1.006977,11.906446,15.424241,16.001299,1.878868,100020000000.0,114251000000.0,1.270341,1.2915780000000001,1.451087,1.4753450000000001,0.78719,0.6891390000000001,,0.0,0.026904,21.113189000000002,17.675038
28101,600092,2004-09-30,C32,,,,12.738238,49.142241,31.481025,16.554982,112.64199599999999,12.079193,1.468221,0.937334,,,,1.516717,1141955084.0,1286974787.0,1.152009,1.1543780000000001,1.298306,1.3009760000000001,0.8680479999999999,0.770234,,0.0,-0.152745,,
28124,000960,2010-06-30,C32,91.556218,32.810753999999996,33.737844,1.681961,1.327695,1.412105,26.537619,,,3.000094,1.275679,89.549885,32.761839,33.486096999999994,3.001382,14226851809.0,17910226067.0,1.438914,1.508094,1.811453,1.8985439999999998,0.694969,0.5520430000000001,,0.0,-0.5132939999999999,32.177603999999995,18.301888
28223,002379,2011-09-30,C32,49.577134,79.879198,64.85165699999999,1.771627,0.995503,1.106877,,,,2.0383720000000003,0.529051,49.577134,79.879198,64.85165699999999,2.065819,3962840793.0,4534034840.0,1.097194,1.158056,1.255341,1.324975,0.911415,0.796596,,0.0,-0.696387,40.896983,32.244854
28268,600595,2002-06-30,C32,,36.689848,,,4.188955,,,18.397589,,3.411336,1.672007,,36.689848,,3.411336,1927006459.0,2915646297.0,1.430186,1.452229,2.163935,2.197286,0.69921,0.462121,,0.0,,29.473992,
28294,600338,2001-12-31,C32,62.928624,62.928624,62.928624,3.419655,3.419655,3.419655,,,,3.181106,1.9817169999999997,62.928624,62.928624,62.928624,3.181106,1436502384.0,2347894602.0,1.414075,1.465315,2.311239,2.394988,0.707176,0.43266800000000005,306.75,0.0032600000000000003,-0.32514699999999996,30.799728,30.799728
28295,000878,2006-06-30,C32,14.936202999999999,7.728827000000001,8.950617999999999,0.588727,0.33823600000000004,0.397291,5.059896,,5.118531,2.5494630000000003,0.5328,15.985907000000001,8.079591,9.47996,2.608111,17003028662.0,19607551157.0,1.1479469999999998,1.148037,1.3237889999999999,1.323893,0.8711200000000001,0.7554069999999999,,0.0,1.4516129999999998,21.672513000000002,12.380823
28378,600549,2010-06-30,C32,26.645636,21.997515,17.014654999999998,1.9583139999999999,2.533801,1.611493,6.14626,6.917414999999999,4.808029,3.202034,1.11984,58.322444,32.387658,31.784013,5.1705239999999995,19860886245.0,19860886245.0,1.753698,1.791891,1.753698,1.791891,0.570224,0.570224,,0.0,-0.038563,40.69399,15.552773
28385,300034,2010-03-31,C32,106.308049,106.486027,,13.273504,14.847598000000001,,92.317032,,,4.738543,4.510155,106.308049,106.486027,,4.738543,1644618933.0,3917350484.0,1.8951490000000002,1.9190180000000001,4.514094,4.5709480000000005,0.527663,0.22152800000000003,,0.0,-0.049522000000000004,167.36362,
28447,002501,2010-12-31,C32,52.923809,52.923809,52.923809,4.818594999999999,4.818594999999999,4.818594999999999,56.812295999999996,56.812295999999996,56.812295999999996,4.3381,2.779816,52.923809,52.923809,52.923809,4.3381,2554091307.0,5589873131.0,1.429246,1.436623,3.1280419999999998,3.144186,0.69967,0.319689,195.555556,0.0051140000000000005,,13.784692999999999,13.784692999999999
28599,000751,2003-12-31,C32,75.464078,75.464078,75.464078,2.534724,2.534724,2.534724,51.728339,51.728339,51.728339,1.800802,1.018275,75.464078,75.464078,75.464078,1.800802,5628213923.0,6939212113.0,1.178343,1.178343,1.452819,1.452819,0.848649,0.688317,,0.0,0.174468,20.471039,20.471039
28641,002378,2012-03-31,C32,44.013898,71.326008,44.819005,6.520658999999999,8.062491,6.568414999999999,111.48830900000002,,55.494641,8.568843,4.880646,44.013898,71.326008,44.819005,8.568843,4644215130.0,13801003274.0,1.7547220000000001,1.7949580000000003,5.2144260000000004,5.333996,0.569891,0.191776,,0.0,0.299119,68.97131,11.438305
28642,600459,2005-09-30,C32,21.145817,56.374772,26.317108,2.1846259999999997,1.8645080000000003,1.9647740000000002,33.858191999999995,,,1.4631809999999998,1.179913,20.493526,53.202707999999994,24.643017999999998,1.561644,616560922.3,719690797.9,1.1704219999999999,1.193806,1.3661940000000001,1.393489,0.8543930000000001,0.73196,,0.0,-0.06464400000000001,42.303806,20.145884
28653,600432,2008-09-30,C32,7.337164,12.686556,9.123961,2.4327509999999997,2.6548599999999998,2.5866029999999998,19.157684,,63.802392000000005,2.187112,1.359599,7.553843,12.821336,9.272329,2.26187,6566307873.0,8380068947.0,1.352328,1.374846,1.725871,1.7546099999999998,0.739466,0.579418,,0.0,-0.8745209999999999,11.69853,8.249258
28673,600549,2007-06-30,C32,27.423454,40.903341,31.769146999999997,2.211608,2.25221,2.127373,28.891833000000002,,853.263834,4.562057,1.681957,40.309053999999996,61.670353000000006,48.879054,5.78124,9274079859.0,13472697949.0,1.568864,1.610741,2.27913,2.339966,0.637404,0.43876400000000004,,0.0,0.074505,41.046739,16.634723
28680,600338,2009-03-31,C32,29.014243,,47.650847999999996,2.902171,6.679231,3.318683,22.211678,,30.669263,,3.457751,33.014185999999995,,46.039133,,1538692074.0,1988543180.0,3.2877589999999994,3.692595,4.248966,4.7721599999999995,0.304159,0.23535100000000003,,0.0,1.6453490000000002,,32.015177
28801,000831,2010-06-30,C32,,,,1.541966,1.0557290000000001,1.218489,,4.970045,,17.086297000000002,1.193986,,,,17.287520999999998,4152883651.0,4925702089.0,1.773195,1.806843,2.1031720000000003,2.143082,0.563954,0.475472,,0.0,-0.5634100000000001,290.829661,
